user_id,created_by,timestamp,current_balance,amount_changed,operation_type,withdrawal_type,auction_id,auction_name,invoice_id,seller_statement_id,lot_id,stripe_transaction_id,description,transaction_id,invoice_number,seller_statement_number
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-13T17:05:48.018953,12017.50,317.40,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202604-1420-5546-2a3675aa-7691-443a-ad54-fb3fa971761c,,Proceeds from 2020-21 Panini Prizm Draft Picks Tiger Stripe Choice Prizm #41 Anthony Edwards Rookie Card - PSA GEM MT 10,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-13T17:05:47.998056,11700.10,2875.00,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202603-2412-0359-396eb888-774f-4d19-96ca-905637e5fe74,,"Proceeds from 2021-22 Panini Flawless Update '20-21 Flawless USA Autographs Amethyst #USA-CUR Stephen Curry Signed Card (#2/3) - Panini Encased
",,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-13T17:05:47.948796,8825.10,356.50,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202604-1414-2144-febb0ca0-90d4-4407-9f10-dfe5d3e1b061,,Proceeds from 2011-12 Fleer Retro Flair Showcase #FL-2 LeBron James (#100/150) - BGS MINT 9,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-13T14:04:52.065203,8468.60,1046.50,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202603-3018-0702-e1e0bc09-0aac-4ab1-b37d-2961dac325fc,,Proceeds from 2007-08 Topps Finest Refractor #24 Kobe Bryant - PSA GEM MT 10,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-13T04:29:27.725872,7422.10,1610.00,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202604-1414-2143-d80e2386-0b22-4012-a368-7f9dcd5cd588,,"Proceeds from 2019 Topps Diamond Icons Autographs Gold #DIA-MT Mike Trout Signed Card (#1/1) - BGS GEM MINT 9.5, Beckett 10 - True Gem",,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-13T03:07:45.445023,5812.10,1098.25,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202603-2220-5900-fd6f03c7-8919-4897-9f64-e1495f818045,,Proceeds from 2020-21 Panini Origins Rookie Jersey Autograph Gold #RJA-MAX Tyrese Maxey Signed Patch Rookie Card (#06/10) - PSA GEM MT 10 - Pop 1 ,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-12T22:46:48.737403,4713.85,138.00,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202604-1414-2142-c517de18-5146-4837-ac7e-3f2dc48343e4,,Proceeds from 2024-25 Panini Flawless Gold #186 Anthony Davis Diamond Relic Card (#5/5) - PSA MINT 9 - Pop 1,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-12T17:32:28.176964,4575.85,2260.90,deposit,,202601-0519-5807-e02643cc-e0d8-439c-adcc-ab6b8181a8c2,,,202605-0802-3136-8c7a128b-d86e-4d5a-b0dd-8fcbe8d41229,202603-2220-5857-a8f4f8ee-faf2-4149-a4f4-c23b4833cc84,,Proceeds from 1986 Star #6 Michael Jordan - BGS NM-MT 8,,,05082697288
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-12T17:31:32.447245,2314.95,2314.95,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202604-1420-5546-d2fa4f80-6845-487e-bea6-9cc37cfaaa2a,,Proceeds from 1986 Star Michael Jordan #7 Michael Jordan - BGS NM-MT+ 8.5,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,60dc31bb-3dcb-4b00-b26a-fdd5c5589db0,2026-05-12T15:55:35.124996,0,-4133.45,withdrawal,payouts,,,,,,tr_1TWIegKFxf6AqynzgsJiz7Pe,Stripe Payout - 2026 Weekly Auction Apr 21 - Apr 30 - 5012626555,,,
21b1a7e7-d419-460c-855e-f19048515ef7,60dc31bb-3dcb-4b00-b26a-fdd5c5589db0,2026-05-12T15:55:33.863596,4133.45,-2110.25,withdrawal,payouts,,,,,,tr_1TWIefKFxf6AqynzrYvF2l5X,Stripe Payout - 2026 Weekly Auction Apr 28 - May 7 - 5082697288,,,
21b1a7e7-d419-460c-855e-f19048515ef7,60dc31bb-3dcb-4b00-b26a-fdd5c5589db0,2026-05-12T15:55:32.799328,6243.70,-41336.75,withdrawal,payouts,,,,,,tr_1TWIedKFxf6AqynzoLanw3lk,Stripe Payout - 2026 April Elite Auction - 5102668078,,,
21b1a7e7-d419-460c-855e-f19048515ef7,60dc31bb-3dcb-4b00-b26a-fdd5c5589db0,2026-05-12T15:55:31.729215,47580.45,-553.15,withdrawal,payouts,,,,,,tr_1TWIecKFxf6Aqynzg9CVmxty,Stripe Payout - 2026 Weekly Auction Apr 14 - Apr 23 - 4242641199,,,
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-12T05:39:25.529914,48133.60,1495.00,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202604-1420-5546-f9ab85a9-90d9-49e1-a45e-ea803f564e9d,,"Proceeds from 2018-19 Panini Prizm Rookie Signatures #RS-LDC Luka Doncic Signed Rookie Card - BGS GEM MINT 9.5, Beckett 10",,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-11T20:43:11.313465,46638.60,219.65,deposit,,202601-0519-5703-b98aa6a3-0a30-49d9-8ba9-e381dbed6b5b,,,202605-0102-3048-c83fb2e9-5389-4ae9-9c72-16533b6bb63d,202604-1618-4011-fc6c5c7e-8a7e-4e5f-890b-140bed0dafff,,Proceeds from 2020-21 Panini One and One Rookie Jersey Autographs Blue #RJA-LMB LaMelo Ball Signed Patch Rookie Card (#20/49) - Panini Encased,,,05012626555
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-11T20:43:11.195329,46418.95,281.75,deposit,,202601-0519-5703-b98aa6a3-0a30-49d9-8ba9-e381dbed6b5b,,,202605-0102-3048-c83fb2e9-5389-4ae9-9c72-16533b6bb63d,202604-1618-4012-394b1939-5051-4db8-bcb3-32e63d045f31,,Proceeds from 2019-20 Panini Immaculate Collection Shadowbox Signatures '25 Black Box #SS-VCT Vince Carter Signed Card (#1/1) - Panini Encased,,,05012626555
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-11T20:38:21.595193,46137.20,587.65,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202604-1618-4011-309aa1e6-a151-4635-af42-b00b552661bc,,Proceeds from 2024-25 Panini Eminence NBA 75th Team Autographs Emerald #NBA-KEV Kevin Garnett Signed Card (#1/3) - Panini Encased,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-11T20:38:21.568746,45549.55,599.15,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202603-2014-4708-40c87589-bff1-4be7-bf8a-6d6e13c09cb4,,Proceeds from 2015-16 Panini Noir Autographs Black & White Platinum #NB-GAN Giannis Antetokounmpo Signed Card (#3/5) - Panini Encased,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-11T18:32:20.093753,44950.40,2375.90,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202603-3018-0701-137ef1d1-8724-4ef3-b501-19d1537d5526,,Proceeds from 2025-26 Topps Chrome Next Stop Signatures Purple Geometric Refractor #NS-CF Cooper Flagg Signed Rookie Card (#68/75) - PSA MINT 9,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-11T18:32:19.883711,42574.50,1437.50,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202604-1414-2143-2f9a471e-a8c6-423d-87e9-21ac9e942b6f,,"Proceeds from 2018-19 Panini Spectra Rising Stars Signatures Neon Pink #RS-LDC Luka Doncic Signed Rookie Card (#10/25) - BGS NM-MT+ 8.5, Beckett 10",,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-11T18:32:19.856473,41137.00,1520.30,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202603-2412-0359-cfced215-0f08-4ba2-a9e3-a0057d294504,,"Proceeds from 2021-22 Panini Flawless Draft Gem Signatures Ruby #DGS-LDD Luka Doncic Signed Card (#02/15) - Panini Encased
",,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-11T18:32:19.796992,39616.70,2185.00,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202604-1617-2006-e110b9ef-2df5-4a5d-8223-24c25e052bb0,,Proceeds from 2024-25 Panini Flawless Phrases Signatures #FPS-SGA Shai Gilgeous-Alexander Signed Card (#4/5) - Panini Encased,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-11T18:32:19.684821,37431.70,1581.25,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202603-1920-1916-60108ce0-dc52-4c2d-a258-0ba3bedebd1d,,"Proceeds from 2024-25 Panini Eminence Thrilliant Signatures Emerald #TS-SGA Shai Gilgeous-Alexander Signed Card (#1/3) - Panini Encased
",,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-11T16:35:12.690719,35850.45,1265.00,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202604-1414-2144-4f26a30e-70e2-44a8-9901-1bcf19a86d50,,Proceeds from 2022-23 Bowman University Best of 2022 Autograph #BOA-CC Caitlin Clark Signed Rookie Card - PSA GEM MT 10,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-11T12:11:13.988184,34585.45,1450.15,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202603-2220-5900-4532867b-091f-4a6a-9886-d1cc11bbb84e,,Proceeds from 2024-25 Panini Flawless Legends Platinum #116 Dwyane Wade Diamond Relic Card (#1/1) - Panini Encased,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-11T03:05:17.794549,33135.30,432.40,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202603-2313-4920-1d77fa90-6edd-4f55-a405-a6f371ab060b,,"Proceeds from 2003-04 Upper Deck Rookie Exclusives Autograph #A58 Yao Ming Signed Card - PSA Authentic, PSA/DNA GEM MT 10",,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-11T02:50:06.781724,32702.90,575.00,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202603-1918-5453-aae10474-81ae-4c8e-84eb-f2d652bb8c3a,,Proceeds from 2023-24 Panini Immaculate Collection Immaculate Legends #ILE-YM Yao Ming Signed Card (#31/49) - Panini Encased,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-10T19:30:43.633813,32127.90,805.00,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202603-3019-5842-3053ccb0-e9ae-4070-b165-13fe2c85f825,,Proceeds from 1996-97 Topps NBA Stars Finest #124 Michael Jordan - PSA GEM MT 10,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-10T17:23:55.007990,31322.90,4025.00,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202603-3019-5843-649085a2-e14a-4af1-9c62-d5f6d8c519b8,,"Proceeds from 2018-19 Panini National Treasures Peerless Signatures #PS-KBR Kobe Bryant Signed Card (#03/25) - BGS MINT 9, Beckett 10",,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-10T15:51:35.458245,27297.90,1955.00,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202604-1617-2005-14af60fc-5eba-4814-a0b9-dc5fb86e4bb6,,"Proceeds from 2022-23 Panini Flawless Autographs Emerald '25 Black Box #FA-SGA Shai Gilgeous-Alexander Signed Card (#1/1) - Panini Encased
",,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-10T14:16:05.593692,25342.90,3744.40,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202604-1414-2143-683ae58a-c936-45d2-8d34-25f0c9cdf483,,"Proceeds from 2013 Upper Deck All-Time Greats Signatures Silver #ATG-LJ3 LeBron James Signed Card (#3/5) - BGS MINT 9, Beckett 10",,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-10T12:52:35.624741,21598.50,218.50,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202604-1618-4011-d9fa0e18-8ccd-4509-af99-8f5df7ed7824,,Proceeds from 2024-25 Panini Eminence Elegant Marks #EM-KNE Dalton Knecht Signed Rookie Card (#02/10) - Panini Encased,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-10T12:17:40.415516,21380.00,3737.50,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202603-3019-5841-36b6a015-7a16-4889-a781-565bfbe8ec28,,Proceeds from 1997-98 SkyBox Hoops High Voltage #14 Michael Jordan - PSA MINT 9,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-10T11:56:26.435169,17642.50,1150.00,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202604-1618-4011-fdd23821-9cc3-4233-b1eb-162998948e06,,Proceeds from 2022-23 Panini Noir Autographed Prime Black and White #ANB-LUD Luka Doncic Signed Card (#17/25) - Panini Encased,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-10T11:30:43.458346,16492.50,2300.00,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202603-2313-4918-ed6add5e-b77c-49b7-bfec-b775d15c0acf,,"Proceeds from 2023 Bowman Draft Picks & Prospects Autographs Red #DPPA-PS Paul Skenes Signed Rookie Card (#2/5) - PSA MINT 9
",,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-10T11:30:43.435303,14192.50,862.50,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202603-2015-3911-798aaf9c-a4ee-412f-b808-6ddf9afac78f,,Proceeds from 2023-24 Panini Select Red Cracked Ice #87 Victor Wembanyama Rookie Card - PSA GEM MT 10,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-10T11:17:41.702581,13330.00,1443.25,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202603-3018-0701-83eed30a-935c-4783-a81a-823a4ba8ba07,,Proceeds from 1997-98 Topps Stadium Club Triumvirate Luminous #T9B Michael Jordan - PSA NM-MT 8,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-10T10:43:25.510885,11886.75,431.25,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202604-1414-2144-901e2d83-1238-4927-a49c-ba4d5e1078ee,,Proceeds from 2025 Panini NSCC VIP Gold Prizm #43 Aaron Judge (#02/10) - PSA GEM MT 10 - Pop 3,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-10T10:24:25.498338,11455.50,833.75,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202603-2014-4702-38d0607c-45d0-43d8-8364-f9b27e150f9f,,Proceeds from 2024-25 Panini One and One Logoman #LM-CDY Cody Williams Logoman Patch Rookie Card (#2/5) - Panini Encased,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-10T09:56:05.298296,10621.75,2542.65,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202603-3020-2806-d629961e-4b64-41e1-acd9-4e7db13a61a5,,Proceeds from 1997-98 Bowman's Best Atomic Refractors #60 Michael Jordan - BGS NM-MT+ 8.5,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-10T09:49:31.562010,8079.10,633.65,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202604-1414-2144-54c7101a-bb3c-41b9-ab06-de3a1e9c6ff8,,Proceeds from 2023-24 Topps Chrome Sapphire Autograph Red Refractor #CG-TM Tyrese Maxey Signed Card (#5/5) - PSA GEM MT 10 - Pop 1 ,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-10T09:49:31.538911,7445.45,575.00,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202604-1618-4011-e5737b9a-e505-4d95-bb2c-03d931edc220,,Proceeds from 2019-20 Panini Opulence City of Gold Signatures Gold #CG-NJ Nikola Jokic Signed Card (#10/25) - Panini Encased,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-10T09:49:31.487897,6870.45,575.00,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202603-2014-4702-2dcfee80-8714-4111-9352-a92a277737f6,,"Proceeds from 2024-25 Panini Flawless Dual Patches Fuchsia #DP-LMB LaMelo Ball Patch Card (#5/5) - Panini Encased
",,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-09T02:52:46.037494,6295.45,1552.50,deposit,,202601-0519-5807-e02643cc-e0d8-439c-adcc-ab6b8181a8c2,,,202605-0802-3136-8c7a128b-d86e-4d5a-b0dd-8fcbe8d41229,202603-2220-5856-f3f9ee1b-2775-4335-8dbe-1affc52fd770,,Proceeds from 2024 Topps 50/50 Chrome Rose Gold Refractor #15 Shohei Ohtani (#04/17) - PSA MINT 9,,,05082697288
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-08T19:12:39.917101,4742.95,126.50,deposit,,202601-0519-5807-e02643cc-e0d8-439c-adcc-ab6b8181a8c2,,,202605-0802-3136-8c7a128b-d86e-4d5a-b0dd-8fcbe8d41229,202603-2220-5853-fe3f5eca-0344-4275-83a3-fad99f5dd125,,Proceeds from 2010 Topps Chrome Refractor #190 Mike Stanton Rookie Card - PSA GEM MT 10,,,05082697288
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-08T11:47:51.829970,4616.45,380.65,deposit,,202601-0519-5703-b98aa6a3-0a30-49d9-8ba9-e381dbed6b5b,,,202605-0102-3048-c83fb2e9-5389-4ae9-9c72-16533b6bb63d,202603-2313-4917-a0825b0a-0f80-4043-9974-bc9ea602653b,,Proceeds from Stephen Curry Signed Trading Card - PSA/DNA Authentic,,,05012626555
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-08T11:47:51.765251,4235.80,345.00,deposit,,202601-0519-5703-b98aa6a3-0a30-49d9-8ba9-e381dbed6b5b,,,202605-0102-3048-c83fb2e9-5389-4ae9-9c72-16533b6bb63d,202604-1618-4012-7bfd00b4-aa72-4757-8160-b63a060bf1e2,,Proceeds from 2023-24 Panini National Treasures All-NBA Signatures International Red #ALL-CBK Charles Barkley Signed Card (#8/8) - Panini Encased,,,05012626555
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-08T10:30:49.080034,3890.80,431.25,deposit,,202601-0519-5807-e02643cc-e0d8-439c-adcc-ab6b8181a8c2,,,202605-0802-3136-8c7a128b-d86e-4d5a-b0dd-8fcbe8d41229,202604-1618-4012-f0e81fac-fbed-47f9-af00-451624f784a5,,Proceeds from 2025-26 Panini Instant Autograph #1 VJ Edgecombe Signed Rookie Card (#69/99) - Panini Encased,,,05082697288
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-07T13:37:30.209661,3459.55,299.00,deposit,,202601-0519-5703-b98aa6a3-0a30-49d9-8ba9-e381dbed6b5b,,,202605-0102-3048-c83fb2e9-5389-4ae9-9c72-16533b6bb63d,202604-1420-5546-965bd567-2d81-4687-881b-cfc51eea3ef1,,"Proceeds from 2010-11 Panini Classics #179 Jeremy Lin Signed Rookie Card - BGS GEM MINT 9.5, Beckett 10",,,05012626555
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-06T14:37:44.483416,3160.55,403.65,deposit,,202601-0519-5703-b98aa6a3-0a30-49d9-8ba9-e381dbed6b5b,,,202605-0102-3048-c83fb2e9-5389-4ae9-9c72-16533b6bb63d,202604-1617-2006-06d59964-f48d-4a41-b5bd-503306f06265,,Proceeds from 2024-25 Panini Eminence NBA 75th Team Autographs #NBA-KEV Kevin Garnett Signed Card (#06/10) - Panini Encased,,,05012626555
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-06T14:10:38.150622,2756.90,379.50,deposit,,202601-0519-5703-b98aa6a3-0a30-49d9-8ba9-e381dbed6b5b,,,202605-0102-3048-c83fb2e9-5389-4ae9-9c72-16533b6bb63d,202604-1618-4012-13c404cf-5ffe-4435-9172-70725e4557af,,Proceeds from 2024 Bowman U Now Autographs Orange #170 Hannah Hidalgo Signed Rookie Card (#2/5) - Topps Encased,,,05012626555
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-06T05:43:22.990429,2377.40,290.95,deposit,,202601-0519-5703-b98aa6a3-0a30-49d9-8ba9-e381dbed6b5b,,,202605-0102-3048-c83fb2e9-5389-4ae9-9c72-16533b6bb63d,202604-1618-4011-e4f04ab8-ecdc-4a42-8de4-2d6482f9deaa,,Proceeds from 2021-22 Panini Eminence Autographs Gold #21 Magic Johnson Signed Card (#2/5) - Panini Encased,,,05012626555
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-04T01:20:26.594375,2086.45,75.90,deposit,,202601-0519-5703-b98aa6a3-0a30-49d9-8ba9-e381dbed6b5b,,,202605-0102-3048-c83fb2e9-5389-4ae9-9c72-16533b6bb63d,202604-1618-4011-c5e936e0-4730-465e-b53a-0216d44b8264,,Proceeds from 2019-20 Panini One and One Dual Jersey Autographs Purple #DJA-DAF De'Aaron Fox Signed Relic Card (#06/35) - Panini Encased,,,05012626555
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-04T01:20:26.569087,2010.55,36.80,deposit,,202601-0519-5703-b98aa6a3-0a30-49d9-8ba9-e381dbed6b5b,,,202605-0102-3048-c83fb2e9-5389-4ae9-9c72-16533b6bb63d,202604-1713-0114-a187f5fb-db02-4b39-a8a7-0ac9b8956a3d,,Proceeds from 2024-25 Panini One and One Rookie Jersey Autographs Blue #RJA-KNE Dalton Knecht Signed Patch Rookie Card (#48/49) - Panini Encased,,,05012626555
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-02T02:52:37.894266,1973.75,494.50,deposit,,202601-0519-5703-b98aa6a3-0a30-49d9-8ba9-e381dbed6b5b,,,202605-0102-3048-c83fb2e9-5389-4ae9-9c72-16533b6bb63d,202604-1620-2715-902d5870-9991-4e04-acb7-b66deceb164b,,Proceeds from 2021-22 Panini Chronicles Hometown Heroes Gold #HHR-CCU Cade Cunningham Signed Rookie Card (#01/10) - Panini Encased,,,05012626555
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-01T17:54:51.676385,1479.25,71.30,deposit,,202601-0519-5703-b98aa6a3-0a30-49d9-8ba9-e381dbed6b5b,,,202605-0102-3048-c83fb2e9-5389-4ae9-9c72-16533b6bb63d,202603-2313-4917-7f602826-4257-4c3d-8571-cfded943b1d7,,Proceeds from Allen Iverson Signed Trading Card - PSA/DNA Authentic,,,05012626555
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-01T15:49:54.463441,1407.95,27.60,deposit,,202601-0519-5703-b98aa6a3-0a30-49d9-8ba9-e381dbed6b5b,,,202605-0102-3048-c83fb2e9-5389-4ae9-9c72-16533b6bb63d,202604-1618-5413-6f552290-8c76-4961-b758-e68e4b035d41,,Proceeds from 2022-23 Panini Immaculate Collection Patch Autographs Jersey Number #IPA-RGO Rudy Gobert Signed Relic Card (#06/27) - Panini Encased,,,05012626555
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-01T15:06:35.371368,1380.35,446.20,deposit,,202601-0519-5703-b98aa6a3-0a30-49d9-8ba9-e381dbed6b5b,,,202605-0102-3048-c83fb2e9-5389-4ae9-9c72-16533b6bb63d,202603-2313-4917-1cbd4d38-8580-4f62-8b46-d9cebc66664f,,"Proceeds from 1986-87 Fleer #7 Charles Barkley Signed Rookie Card - PSA Authentic, PSA/DNA Authentic",,,05012626555
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-01T10:17:22.146531,934.15,391.00,deposit,,202601-0519-5703-b98aa6a3-0a30-49d9-8ba9-e381dbed6b5b,,,202605-0102-3048-c83fb2e9-5389-4ae9-9c72-16533b6bb63d,202604-1618-5412-52adf1f9-6589-40f5-a2a7-a45fd6fa9b0a,,Proceeds from 2025-26 Panini Instant Autograph #1 VJ Edgecombe Signed Rookie Card (#61/99) - Panini Encased,,,05012626555
